clothes_class,clothing_path,R_median,G_median,B_median
shirt,clothing-dataset-small/shirt/e60aa7a9-fb9f-479e-9d9e-59aae4aae093.jpg,186,172,186
shirt,clothing-dataset-small/shirt/ef4afaa2-ce6f-4063-83ad-beac8d201e67.jpg,129,130,129
shirt,clothing-dataset-small/shirt/7237a8a6-7d86-429d-9310-a36c0c03c197.jpg,155,144,155
shirt,clothing-dataset-small/shirt/2519bdf8-67c2-46d2-9a6d-4d078e0a4de9.jpg,194,187,194
shirt,clothing-dataset-small/shirt/2a45d48d-811c-4c7d-bceb-b8bd88af2821.jpg,80,78,80
shirt,clothing-dataset-small/shirt/d752ae90-7191-43e5-ac87-e663eb5f8882.jpg,165,170,165
shirt,clothing-dataset-small/shirt/a6153f06-bb9a-4303-b36c-80ffb61a9565.jpg,171,63,171
shirt,clothing-dataset-small/shirt/1952d99b-8e70-480f-8423-1df24515096f.jpg,170,176,170
shirt,clothing-dataset-small/shirt/4ecf5b79-2a31-4006-aa36-76f62b6fa24c.jpg,156,180,156
shirt,clothing-dataset-small/shirt/56606e8d-8092-4541-9ac7-92ada184d3c1.jpg,117,41,117
shirt,clothing-dataset-small/shirt/34d9705b-faf2-474e-a496-dddcd4f1c2fa.jpg,109,106,109
shirt,clothing-dataset-small/shirt/205300ee-2841-440c-a78c-14540fc62d67.jpg,186,194,186
shirt,clothing-dataset-small/shirt/5b9d766d-0ad8-41e2-8a2e-2b1227e871dc.jpg,192,194,192
shirt,clothing-dataset-small/shirt/464e94bd-fc98-4414-8869-86fad2d6ccf6.jpg,193,169,193
shirt,clothing-dataset-small/shirt/08f1ea3a-3152-4956-91f2-1c5775a4d6c6.jpg,182,181,182
shirt,clothing-dataset-small/shirt/a9cd6ecb-525c-478b-9cd9-d3bda76c51d8.jpg,154,155,154
shirt,clothing-dataset-small/shirt/4c40f3ba-2aee-4332-8f73-c66acf61c690.jpg,164,149,164
shirt,clothing-dataset-small/shirt/4419509b-dff6-49d8-a83f-5d82c022eb09.jpg,163,152,163
shirt,clothing-dataset-small/shirt/2a774d80-c007-43a7-9c38-85e441274cfc.jpg,107,107,107
shirt,clothing-dataset-small/shirt/69504219-eb76-41d3-8ef3-9b3e1030d649.jpg,3,165,3
shirt,clothing-dataset-small/shirt/084214ae-f8d8-4ef2-80fa-f840c8376169.jpg,190,191,190
shirt,clothing-dataset-small/shirt/bd1b88bb-457c-463c-8504-cfcd97bc5d51.jpg,67,68,67
shirt,clothing-dataset-small/shirt/2be229f1-0d92-427f-b6a2-f6912e42e21f.jpg,171,140,171
shirt,clothing-dataset-small/shirt/a848af08-9844-41f3-b582-2897afc331d3.jpg,88,89,88
shirt,clothing-dataset-small/shirt/2701fe7b-49f6-4fba-8ac5-ab7f836b8681.jpg,193,194,193
shirt,clothing-dataset-small/shirt/571a255d-b48b-4e84-aaff-85effa53e52e.jpg,137,154,137
shirt,clothing-dataset-small/shirt/2595e7da-f1a4-443b-b91b-79d3464575c1.jpg,181,161,181
shirt,clothing-dataset-small/shirt/dfee1bfa-3ef1-4f45-b0f6-6cbf95a48a80.jpg,116,111,116
shirt,clothing-dataset-small/shirt/99a130ca-5fe5-4f68-afd6-830e26baf2c8.jpg,106,59,106
shirt,clothing-dataset-small/shirt/6360b20c-f47e-4ed0-b195-fa118461a49f.jpg,116,73,116
shirt,clothing-dataset-small/shirt/f43f802f-7ece-4bdd-994c-c2ed526d279f.jpg,174,166,174
shirt,clothing-dataset-small/shirt/ded36392-a2db-483c-955d-c4b7987446da.jpg,208,205,208
shirt,clothing-dataset-small/shirt/b4516e07-fbcf-4373-b8a3-354316fd3581.jpg,132,120,132
shirt,clothing-dataset-small/shirt/2577536d-e1cd-47c5-a701-4c4d910384d1.jpg,132,74,132
shirt,clothing-dataset-small/shirt/d4ca1d84-1cf0-4043-9988-fff1dacd52a0.jpg,185,191,185
shirt,clothing-dataset-small/shirt/a9fd7830-428a-4a9f-b099-ba5a48c26d24.jpg,90,99,90
shirt,clothing-dataset-small/shirt/62d2bb8a-d08d-475c-9062-2b682b50bb30.jpg,164,165,164
shirt,clothing-dataset-small/shirt/905cacba-3223-4260-9971-0de53b8f2447.jpg,183,180,183
shirt,clothing-dataset-small/shirt/b4644692-2179-4023-912e-1eb54cf0edcd.jpg,116,127,116
shirt,clothing-dataset-small/shirt/6bedb1ea-9f80-4d65-bca8-7709d34ffb5e.jpg,95,66,95
shirt,clothing-dataset-small/shirt/111f6233-f984-46a9-ab6a-13d3c5a3585c.jpg,209,203,209
shirt,clothing-dataset-small/shirt/fd28f175-6ac7-4506-b67b-ae1bcbfc5c61.jpg,77,77,77
shirt,clothing-dataset-small/shirt/c983e9c2-f20e-4416-8907-d238c0a46708.jpg,146,143,146
shirt,clothing-dataset-small/shirt/4ed9377d-7682-4882-a0f3-af7d43da1e9b.jpg,156,169,156
shirt,clothing-dataset-small/shirt/8ce2f4eb-e638-42c7-8671-d0737da0c2fb.jpg,209,184,209
shirt,clothing-dataset-small/shirt/70f2694b-35b8-4ab9-a743-d04d934a7085.jpg,132,131,132
shirt,clothing-dataset-small/shirt/e2a13922-97aa-4f43-8be3-c6b1bd983f81.jpg,178,183,178
shirt,clothing-dataset-small/shirt/a934396b-3a7e-468d-bbc8-38290dd06507.jpg,178,178,178
shirt,clothing-dataset-small/shirt/e412b820-1a0b-4355-805b-0d2c685a2ccd.jpg,132,154,132
shirt,clothing-dataset-small/shirt/b628acdf-7e0d-49db-b012-d46188960fca.jpg,175,178,175
shirt,clothing-dataset-small/shirt/bef109f6-2ce5-412f-9bb2-f4714cef1be2.jpg,173,160,173
shirt,clothing-dataset-small/shirt/bb2ba16e-a2e0-4f5b-b9bd-e541cd3ad37a.jpg,62,113,62
shirt,clothing-dataset-small/shirt/7aefbf16-da20-4836-b31f-ec61d161b4b9.jpg,49,50,49
shirt,clothing-dataset-small/shirt/6da0a923-fa4c-4ef2-a679-4e398fe52122.jpg,151,152,151
shirt,clothing-dataset-small/shirt/3bc940a9-c72f-4afb-ae60-6f65e01a507d.jpg,154,163,154
shirt,clothing-dataset-small/shirt/60881532-686f-4d41-8fce-bdd19a1faadb.jpg,121,128,121
shirt,clothing-dataset-small/shirt/a04c4d5b-cfca-4f3f-8db7-a2c6f07bd6ec.jpg,150,172,150
shirt,clothing-dataset-small/shirt/1ea48561-8057-4069-af45-ba753a997e52.jpg,177,165,177
shirt,clothing-dataset-small/shirt/c7c0ee49-32c3-4273-b37b-980972e352eb.jpg,183,180,183
shirt,clothing-dataset-small/shirt/028f8beb-150d-41a9-bb4e-3de383c7856e.jpg,189,188,189
shirt,clothing-dataset-small/shirt/243d1b0c-0c90-4185-a7db-bdf1ca0506d8.jpg,83,73,83
shirt,clothing-dataset-small/shirt/e1cac9ff-3c67-4075-9c91-b6535b9276cd.jpg,89,89,89
shirt,clothing-dataset-small/shirt/994e3773-5bb8-4826-a3c2-a403593e4c5e.jpg,157,172,157
shirt,clothing-dataset-small/shirt/863bfcec-5d07-46f8-9fe8-d3f30bca303e.jpg,71,61,71
shirt,clothing-dataset-small/shirt/9d6be83b-84ad-49c2-bedf-aaea5582a844.jpg,38,46,38
shirt,clothing-dataset-small/shirt/7a327f00-0381-4ae9-990f-1030fc74334d.jpg,216,214,216
shirt,clothing-dataset-small/shirt/d8c20701-80af-4d6c-b8fb-9c4535860b4b.jpg,123,197,123
shirt,clothing-dataset-small/shirt/bc492f26-f7d2-4065-92fb-65b6df7b4ea5.jpg,128,65,128
shirt,clothing-dataset-small/shirt/707517ad-af0a-44d0-beee-88f6d5cce901.jpg,127,163,127
shirt,clothing-dataset-small/shirt/a76166a7-7c96-4d26-8aa2-1ae877123bcc.jpg,119,120,119
shirt,clothing-dataset-small/shirt/76f75142-fc3f-49da-96c3-4e115c81183b.jpg,81,123,81
shirt,clothing-dataset-small/shirt/185b7ae2-0400-40ae-8668-6ac72f737060.jpg,56,61,56
shirt,clothing-dataset-small/shirt/444fbfed-93d4-4cc7-9fcf-9ec20e3a970c.jpg,206,206,206
shirt,clothing-dataset-small/shirt/bb2b288f-8525-48a1-ace5-2ac72abd92db.jpg,109,116,109
shirt,clothing-dataset-small/shirt/567f4a4e-4e47-4b27-902c-46d0c59df3aa.jpg,103,155,103
shirt,clothing-dataset-small/shirt/57ee7a69-2895-4752-9f8c-e796ae63f91e.jpg,134,163,134
shirt,clothing-dataset-small/shirt/45279e1f-82af-4fe3-b0ad-2bd73acbc26a.jpg,117,111,117
shirt,clothing-dataset-small/shirt/ae9cec7a-dd1d-49bc-adae-6446429c03d8.jpg,108,120,108
shirt,clothing-dataset-small/shirt/0949e8e0-c807-4b6d-8453-80a05f1b733e.jpg,54,91,54
outwear,clothing-dataset-small/outwear/5b32191d-85d4-4990-b419-ae928b56597b.jpg,69,67,69
outwear,clothing-dataset-small/outwear/43ac2647-95bc-4174-b9c1-0518a5024ed2.jpg,74,69,74
outwear,clothing-dataset-small/outwear/f061dc7c-8582-4234-b0b6-bb2bc20d6e43.jpg,226,42,226
outwear,clothing-dataset-small/outwear/091f88df-2b5e-4779-941b-bec945e96d9f.jpg,192,129,192
outwear,clothing-dataset-small/outwear/60580369-4ec6-41bb-8e5d-b48a4d20e0c0.jpg,116,92,116
outwear,clothing-dataset-small/outwear/b9671bc8-ce12-4846-87e9-21c0d1298fab.jpg,29,35,29
outwear,clothing-dataset-small/outwear/524ac1d8-674e-4edc-8e3b-3330e529709e.jpg,163,165,163
outwear,clothing-dataset-small/outwear/4307c9e2-0edb-4b7b-a098-b959c7a0ef1e.jpg,161,153,161
outwear,clothing-dataset-small/outwear/3d7a04ef-f6c9-4461-9db2-b2c87b3aa481.jpg,109,106,109
outwear,clothing-dataset-small/outwear/d827bf33-e405-4a04-a401-a2fef1bd75f1.jpg,171,33,171
outwear,clothing-dataset-small/outwear/f4ab8ee7-6d11-409c-9c81-1a8912cd7b3a.jpg,34,34,34
outwear,clothing-dataset-small/outwear/611666c6-6310-4f7f-8979-be4c1fb2ffe0.jpg,43,43,43
outwear,clothing-dataset-small/outwear/df5b3286-d61b-48b6-b7b8-47b4b76353ba.jpg,34,30,34
outwear,clothing-dataset-small/outwear/665eb04c-f6ca-41b1-93c7-390124f21243.jpg,18,30,18
outwear,clothing-dataset-small/outwear/7ee4f3fd-6dc3-4b71-901f-9ccbbf8cad80.jpg,39,30,39
outwear,clothing-dataset-small/outwear/0d047b70-c53a-463d-946f-c8758c2af391.jpg,69,55,69
outwear,clothing-dataset-small/outwear/21c78c7e-a927-49ea-94d4-9ceeaa847bb2.jpg,85,117,85
outwear,clothing-dataset-small/outwear/37f416aa-b0b7-47e6-a4aa-ef0aad2f39ec.jpg,118,75,118
outwear,clothing-dataset-small/outwear/1fe43e89-0e78-4667-881b-3feb27a63ce3.jpg,54,68,54
outwear,clothing-dataset-small/outwear/8dd4871d-7522-4152-b837-cffb5f2cc261.jpg,185,162,185
outwear,clothing-dataset-small/outwear/69eb5b26-5dcb-4053-9ca5-7cefa07d9e44.jpg,43,44,43
outwear,clothing-dataset-small/outwear/fff6b588-6b62-4de8-8e06-f726000a12f8.jpg,205,199,205
outwear,clothing-dataset-small/outwear/fcb9e84b-a040-4871-891e-8c43ed40bc25.jpg,173,159,173
outwear,clothing-dataset-small/outwear/bcf7f2c7-c8ff-416e-a2a2-3219c6c36f04.jpg,191,190,191
outwear,clothing-dataset-small/outwear/3ae00fdb-61bf-48ad-840c-c8dd0d974091.jpg,56,51,56
outwear,clothing-dataset-small/outwear/d750ad74-c300-4cec-9248-727163bd0ea5.jpg,186,160,186
outwear,clothing-dataset-small/outwear/337e74ee-c71a-4fa4-aa45-4eca2e583b5f.jpg,77,97,77
outwear,clothing-dataset-small/outwear/e51ccda8-218f-418a-83dd-bc47561ebe44.jpg,148,139,148
outwear,clothing-dataset-small/outwear/12f9e1b9-6ef2-4d56-b91f-4a068a6e1a96.jpg,71,78,71
outwear,clothing-dataset-small/outwear/00149032-3dd6-426e-9bc0-d53032536a42.jpg,144,133,144
outwear,clothing-dataset-small/outwear/369fa09e-1fdd-4844-8814-fb1e18ace137.jpg,38,46,38
outwear,clothing-dataset-small/outwear/9007ff00-66fe-4967-8ca2-9d305675ca1d.jpg,214,44,214
outwear,clothing-dataset-small/outwear/1b2ace0a-382e-4b87-8e9d-35cbcfac636b.jpg,26,88,26
outwear,clothing-dataset-small/outwear/60923f19-292b-4523-a5ac-48339d155a0d.jpg,160,160,160
outwear,clothing-dataset-small/outwear/78ca5eae-827e-4966-9fee-420e85cf95e2.jpg,157,147,157
outwear,clothing-dataset-small/outwear/5c4bae39-ff5e-4d76-a2b1-9386906a565b.jpg,65,79,65
outwear,clothing-dataset-small/outwear/579227a4-f635-454e-8b9e-a1e72b03acb6.jpg,185,159,185
outwear,clothing-dataset-small/outwear/c2f138b8-9581-4ad4-b370-efee47b5752d.jpg,169,167,169
outwear,clothing-dataset-small/outwear/025b653a-8b58-44e8-a40a-1ec259ed0441.jpg,122,104,122
outwear,clothing-dataset-small/outwear/ccd1260f-6b30-4ee1-8892-5b2dd999623c.jpg,158,15,158
outwear,clothing-dataset-small/outwear/18ed7f47-b091-4eb0-ae81-89f2ef139a9b.jpg,189,38,189
outwear,clothing-dataset-small/outwear/685ae610-4c8d-421c-8a6e-22c64ba3ad02.jpg,83,83,83
outwear,clothing-dataset-small/outwear/0976f46d-d278-4f99-9929-418e60d42d3d.jpg,115,109,115
outwear,clothing-dataset-small/outwear/cc8316bf-7f34-469f-8998-e637f3146524.jpg,83,72,83
outwear,clothing-dataset-small/outwear/394369f5-06b8-46bf-814d-72f7ddf8db45.jpg,134,172,134
outwear,clothing-dataset-small/outwear/da6ea957-4f8f-4f69-92de-52586e4a79c8.jpg,70,69,70
outwear,clothing-dataset-small/outwear/c258578a-6d97-4514-91b5-7d146893756f.jpg,39,38,39
outwear,clothing-dataset-small/outwear/450fa7d0-f241-4284-b883-fe374cb2d559.jpg,91,77,91
outwear,clothing-dataset-small/outwear/3b67cb0e-eb7c-4f4e-a67a-804ae460932d.jpg,140,113,140
outwear,clothing-dataset-small/outwear/6e6dd8af-1567-4d6e-b3f0-30e03009d4ae.jpg,70,69,70
outwear,clothing-dataset-small/outwear/31590ed6-be10-4904-9c7d-087116cc29b6.jpg,37,32,37
outwear,clothing-dataset-small/outwear/3f3f3c92-5af3-4339-a142-4f9f3e099484.jpg,32,48,32
outwear,clothing-dataset-small/outwear/3fe769c1-8e61-4fa7-bd51-692f8b1629c8.jpg,52,48,52
outwear,clothing-dataset-small/outwear/a9884da7-fbcf-4b78-9750-479eeac414c6.jpg,149,146,149
outwear,clothing-dataset-small/outwear/7c5d766d-a300-4a89-8d60-e9bbf6bd3717.jpg,60,34,60
outwear,clothing-dataset-small/outwear/6e519c22-3cdf-4dfe-8859-529a20e68748.jpg,103,91,103
outwear,clothing-dataset-small/outwear/739eee88-4aca-4cec-8585-4e644553229c.jpg,83,77,83
outwear,clothing-dataset-small/outwear/1c9f16a4-85cf-4c4a-ae3c-52f14270128d.jpg,225,59,225
outwear,clothing-dataset-small/outwear/172a91db-cadc-4c64-85bb-4ac704ea686d.jpg,37,37,37
outwear,clothing-dataset-small/outwear/c7fed2fc-5dd4-4e43-a210-fce6c7e5c5eb.jpg,52,52,52
outwear,clothing-dataset-small/outwear/1d419bc1-c0a7-40b3-b0c3-c36bc62a0f47.jpg,47,32,47
outwear,clothing-dataset-small/outwear/d7e2ad1c-e998-479c-ab3a-7500a29e9f90.jpg,191,107,191
outwear,clothing-dataset-small/outwear/df545cf1-5461-4745-8e32-c7e6e1247d2e.jpg,89,73,89
outwear,clothing-dataset-small/outwear/bdbe8d4b-a830-4d90-bc43-625b1ea2d0e3.jpg,48,37,48
outwear,clothing-dataset-small/outwear/d29d1b88-0268-43cb-9674-cde9cb1e4922.jpg,43,38,43
outwear,clothing-dataset-small/outwear/7183e0de-c9e1-45bf-9d89-9319afc727ec.jpg,61,61,61
outwear,clothing-dataset-small/outwear/c7ef3028-67fd-4c06-8f5b-265be89c554d.jpg,115,106,115
outwear,clothing-dataset-small/outwear/7dd5a8f9-4b36-41fc-84b2-3a3c96a1e7aa.jpg,189,126,189
outwear,clothing-dataset-small/outwear/44bf7760-a7c2-41c2-9eb4-1d12bd5c235c.jpg,136,133,136
outwear,clothing-dataset-small/outwear/bf9798e2-0461-429d-bbf7-145b4f9aff15.jpg,146,104,146
outwear,clothing-dataset-small/outwear/2a30b135-f0ce-45d3-ab59-6bfa92e0abd3.jpg,128,38,128
outwear,clothing-dataset-small/outwear/fa812694-c800-480f-ac4b-40438d3a97eb.jpg,57,135,57
outwear,clothing-dataset-small/outwear/8d985e5b-eba8-4955-a94f-ce133258c52e.jpg,183,153,183
outwear,clothing-dataset-small/outwear/34fea214-a35b-4aca-80ea-d1c4a3a80e93.jpg,59,53,59
outwear,clothing-dataset-small/outwear/807b9422-ae64-45ae-8dba-4a5dcda68bbc.jpg,70,73,70
outwear,clothing-dataset-small/outwear/43ab8ef1-9a15-4cb0-bb53-03ef9735cf2d.jpg,58,61,58
outwear,clothing-dataset-small/outwear/233d3ebd-4f21-4715-9601-ae5ed74e98a7.jpg,176,169,176
outwear,clothing-dataset-small/outwear/2026abeb-26d8-4607-93a3-cd1cdf850616.jpg,75,85,75
outwear,clothing-dataset-small/outwear/b3636f9b-1219-4315-91ca-ca998675e262.jpg,86,86,86
outwear,clothing-dataset-small/outwear/2bf88e34-cc8b-48fd-85d5-9632f21e79f0.jpg,42,43,42
outwear,clothing-dataset-small/outwear/ccb1280e-ae73-4884-b9bb-a73be3fac285.jpg,86,87,86
outwear,clothing-dataset-small/outwear/87b0d648-c2d0-4eaa-bc9c-cdbb0ec9823f.jpg,15,16,15
outwear,clothing-dataset-small/outwear/097b9af0-483a-4b41-991c-3468877db077.jpg,135,154,135
outwear,clothing-dataset-small/outwear/459ec559-7f45-4906-95d7-d449d5eadfdf.jpg,68,29,68
outwear,clothing-dataset-small/outwear/7a26c192-63aa-4516-bb29-b0c52ed87a9c.jpg,76,88,76
outwear,clothing-dataset-small/outwear/62bb46a5-44de-48d9-8c95-3b11ef386471.jpg,36,35,36
outwear,clothing-dataset-small/outwear/8573543e-6d88-44a0-8b99-e338ab2808d1.jpg,65,75,65
outwear,clothing-dataset-small/outwear/eb08b603-2047-4d8b-a030-555664804da8.jpg,44,85,44
outwear,clothing-dataset-small/outwear/978a4a14-bd05-493a-af69-fc916a597bbe.jpg,74,79,74
outwear,clothing-dataset-small/outwear/b3aaf6c8-759c-4b9d-b410-990377cb7f55.jpg,140,86,140
outwear,clothing-dataset-small/outwear/d039bfd4-d924-4d83-9d8a-b15595e0080a.jpg,49,48,49
outwear,clothing-dataset-small/outwear/4997d170-1266-4b3b-9a16-37322c9fb2ba.jpg,71,82,71
outwear,clothing-dataset-small/outwear/1ca6b60f-add8-4cb6-a51f-168fffd27992.jpg,175,14,175
outwear,clothing-dataset-small/outwear/6b519a8a-4755-455f-adc7-8b9f10286636.jpg,191,74,191
outwear,clothing-dataset-small/outwear/f5cc4125-f9b2-4d1c-b384-65f2263ef140.jpg,127,130,127
outwear,clothing-dataset-small/outwear/f05fa8ee-571c-47cf-9347-055d6c7ec02c.jpg,168,168,168
outwear,clothing-dataset-small/outwear/f67ec606-35a8-4b20-a3d8-68b7a27cbbfc.jpg,22,15,22
outwear,clothing-dataset-small/outwear/7c771a4b-57b5-4eeb-905c-4665d7c8c082.jpg,166,150,166
outwear,clothing-dataset-small/outwear/90ff3bb7-d6b5-4b77-998a-d64543128c00.jpg,46,52,46
outwear,clothing-dataset-small/outwear/cf6ceded-4904-4ffd-959e-bcd83ccb26f5.jpg,28,33,28
outwear,clothing-dataset-small/outwear/3d43b8a4-e377-4822-ba41-9ff466734510.jpg,90,85,90
outwear,clothing-dataset-small/outwear/a8bb7cbf-3eb9-4d65-9620-7ebd1a78412c.jpg,68,67,68
outwear,clothing-dataset-small/outwear/e9842306-b0f6-4053-a2fc-73c4cebe6d73.jpg,68,70,68
outwear,clothing-dataset-small/outwear/0c6f89cd-30f6-4b44-bda5-0ba8d90e6717.jpg,181,122,181
outwear,clothing-dataset-small/outwear/aa0d4e07-d760-4706-8e27-5d95de2aecb5.jpg,47,48,47
outwear,clothing-dataset-small/outwear/0cb3a527-be77-4ba9-9430-c097a45d4db5.jpg,43,44,43
outwear,clothing-dataset-small/outwear/c1a6e7af-4bad-425a-b7b7-caca5b6a35dd.jpg,165,168,165
outwear,clothing-dataset-small/outwear/1c8e4388-c6db-42d7-9f9d-3311b1f9204d.jpg,158,82,158
outwear,clothing-dataset-small/outwear/90d2529c-7bdb-4ca3-8292-696346706ad9.jpg,42,42,42
outwear,clothing-dataset-small/outwear/a66afb12-9c7b-4e97-a0f6-194380267554.jpg,99,99,99
outwear,clothing-dataset-small/outwear/e0f4be43-6426-482b-8747-0a22d3c16d16.jpg,29,31,29
outwear,clothing-dataset-small/outwear/ef6be172-3598-490a-9ed2-26babf14c0fe.jpg,158,133,158
outwear,clothing-dataset-small/outwear/c0ded3c7-3305-4f10-a2ce-f365e84fdce8.jpg,51,53,51
outwear,clothing-dataset-small/outwear/66bccc96-dc5c-466c-91f1-871327f3b660.jpg,131,153,131
outwear,clothing-dataset-small/outwear/ff231d91-0ff6-4485-98e7-a05c26f09fec.jpg,59,52,59
outwear,clothing-dataset-small/outwear/62c7effa-be77-4a26-bb0d-3cf9373ce3ae.jpg,198,131,198
outwear,clothing-dataset-small/outwear/826a22c6-1634-4e46-aeab-cb182db7be85.jpg,18,19,18
outwear,clothing-dataset-small/outwear/d74b5597-9fd8-4d25-ae3d-1af31ea70507.jpg,59,48,59
outwear,clothing-dataset-small/outwear/c6b31432-bb06-4800-b9d6-76c411c38447.jpg,86,94,86
outwear,clothing-dataset-small/outwear/42d817a7-45f8-4dfc-848f-a8cb124e1878.jpg,30,59,30
outwear,clothing-dataset-small/outwear/e12e9bbf-caff-495a-9d3b-9f4158584e85.jpg,208,191,208
outwear,clothing-dataset-small/outwear/f90b7ea7-3288-410c-b577-4c21f01f31d3.jpg,203,186,203
outwear,clothing-dataset-small/outwear/14ca9980-a105-41be-adbd-ac337db9b829.jpg,167,127,167
outwear,clothing-dataset-small/outwear/95b40e4e-6a2d-4645-aaee-5683635ff94f.jpg,133,141,133
outwear,clothing-dataset-small/outwear/22010881-1ce3-4244-91de-e32574240a3e.jpg,70,75,70
outwear,clothing-dataset-small/outwear/e6bb7cb8-a8e1-48b4-b40c-524a9fc82079.jpg,26,28,26
outwear,clothing-dataset-small/outwear/2057e208-3431-4fc7-91e6-b1b5dee502fb.jpg,53,89,53
outwear,clothing-dataset-small/outwear/cb8ad9eb-0347-42bf-8b49-6695f4a16dd0.jpg,102,109,102
outwear,clothing-dataset-small/outwear/cbfb5bb7-3b89-4976-9a8b-f7601f851d39.jpg,15,20,15
outwear,clothing-dataset-small/outwear/59927935-c092-4dce-97da-b55312183d61.jpg,68,72,68
outwear,clothing-dataset-small/outwear/00208c77-ee58-4b63-bc1a-b9b3aa4f1be0.jpg,65,62,65
outwear,clothing-dataset-small/outwear/14f765fd-d3f6-4c9f-8f91-df9562102171.jpg,183,177,183
outwear,clothing-dataset-small/outwear/bf0a5434-a9ee-4f3e-83ea-139fb18d733c.jpg,25,28,25
outwear,clothing-dataset-small/outwear/bd16eb2b-2233-4c09-a3e4-04d9f8bf0441.jpg,41,35,41
outwear,clothing-dataset-small/outwear/64e29a42-7110-4435-9278-e85a4327b1fd.jpg,59,60,59
outwear,clothing-dataset-small/outwear/b8103736-7aaa-4161-9375-270b2148587d.jpg,123,117,123
outwear,clothing-dataset-small/outwear/ad44c61f-e36f-4b7a-a15d-eff4f036d891.jpg,56,52,56
outwear,clothing-dataset-small/outwear/48cf2df3-a9c0-4534-9e8a-730afe44f81f.jpg,69,70,69
outwear,clothing-dataset-small/outwear/efae72c9-6d3c-4c6b-9c4f-1b5f56f9e4dc.jpg,84,79,84
outwear,clothing-dataset-small/outwear/f70a8081-439e-4c5d-a944-7516afafd1a7.jpg,60,87,60
outwear,clothing-dataset-small/outwear/356b217e-14c8-4b57-bd4e-9f4a90a50324.jpg,48,152,48
outwear,clothing-dataset-small/outwear/44b5af79-376f-4501-b1ef-e39ebca2a0b7.jpg,102,109,102
outwear,clothing-dataset-small/outwear/7c893b08-35be-4a0a-be3d-800d861319df.jpg,73,143,73
outwear,clothing-dataset-small/outwear/12905752-4891-4593-bec1-7b0fa8db00f4.jpg,39,37,39
outwear,clothing-dataset-small/outwear/a8f68926-3732-4af2-a44e-e90da223bdd6.jpg,81,78,81
outwear,clothing-dataset-small/outwear/6228decd-43bc-4048-ad5c-507211352beb.jpg,58,57,58
outwear,clothing-dataset-small/outwear/01e42413-5514-46d0-8e44-8060d5410dee.jpg,35,41,35
outwear,clothing-dataset-small/outwear/d4e9cf66-6805-4a90-a34e-ffc7cf95b064.jpg,99,85,99
outwear,clothing-dataset-small/outwear/cd84125a-3677-44ec-9fbc-709bd79ab031.jpg,99,32,99
outwear,clothing-dataset-small/outwear/35cc16d1-d4e6-4970-b0dd-0938053dd82a.jpg,65,63,65
outwear,clothing-dataset-small/outwear/1604e827-c957-4677-a63f-180f3279d766.jpg,90,60,90
outwear,clothing-dataset-small/outwear/b2ee19d6-93f1-4688-9545-d265887f226f.jpg,82,72,82
outwear,clothing-dataset-small/outwear/c9d2ebc6-f77a-48dc-bb9d-1700c6e9b109.jpg,135,109,135
outwear,clothing-dataset-small/outwear/61d429cf-dade-4d6a-928c-f305d37fbf00.jpg,35,37,35
outwear,clothing-dataset-small/outwear/470928d2-ea1f-47de-878b-5645492db97e.jpg,44,45,44
outwear,clothing-dataset-small/outwear/26f59ad4-2bac-4f38-a695-ff82498ab97a.jpg,47,49,47
outwear,clothing-dataset-small/outwear/bdd8bca9-5f78-42d8-96ca-9cc1b8eed481.jpg,110,66,110
outwear,clothing-dataset-small/outwear/c9b01527-4b8f-47e1-b80d-6d8bacea853f.jpg,182,155,182
outwear,clothing-dataset-small/outwear/e6b7c7d2-85ee-47a0-8ecd-34b8731b5922.jpg,35,40,35
outwear,clothing-dataset-small/outwear/ed518faf-4e7a-4b38-90c6-18164211f952.jpg,42,43,42
outwear,clothing-dataset-small/outwear/352bd87f-f852-439e-af05-05b9b65b22f4.jpg,46,59,46
outwear,clothing-dataset-small/outwear/5ecf5607-c36b-4185-9981-652804e04c8d.jpg,71,82,71
outwear,clothing-dataset-small/outwear/c9aac921-f040-48eb-bba8-110c4cce5907.jpg,61,64,61
outwear,clothing-dataset-small/outwear/6b08d598-9388-405d-8936-60de719ef3f1.jpg,43,43,43
outwear,clothing-dataset-small/outwear/b6661384-0c79-4979-ba83-dc74282e4dad.jpg,111,22,111
outwear,clothing-dataset-small/outwear/9cca1f30-e4ed-4910-81ba-fd125607a4b7.jpg,139,136,139
outwear,clothing-dataset-small/outwear/01420fed-89b3-4801-9d91-af5507322fa3.jpg,37,47,37
outwear,clothing-dataset-small/outwear/6d57d841-f0f9-4aa2-971f-0149ce938319.jpg,137,92,137
outwear,clothing-dataset-small/outwear/a67c25d1-cada-482a-9045-a8c3d074cb98.jpg,57,61,57
outwear,clothing-dataset-small/outwear/60e4697b-f69b-4f9e-a0c9-4e707d0b0f2f.jpg,25,26,25
outwear,clothing-dataset-small/outwear/81ea6d3a-911f-4900-b504-89d7fa5e2ee4.jpg,134,138,134
outwear,clothing-dataset-small/outwear/f13cd156-4221-41da-b606-21445ca4c246.jpg,51,35,51
outwear,clothing-dataset-small/outwear/d7e1beb5-c1eb-41e9-8bf0-242ecf2e04e4.jpg,152,33,152
outwear,clothing-dataset-small/outwear/dca6b3e4-85c9-4d31-a6e7-2212aac43b8e.jpg,203,66,203
